scheme_code,scheme_name,fund_house,date,nav
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-01,48.368
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-02,48.223
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-05,48.458
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-06,49.552
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-07,50.204
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-08,50.093
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-09,50.089
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-12,49.351
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-13,49.348
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-14,49.144
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-15,49.393
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-16,48.793
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-19,49.185
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-20,50.339
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-21,50.267
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-22,50.581
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-23,51.117
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-26,50.821
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-27,51.002
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-28,51.022
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-29,51.107
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-05-30,50.528
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-02,50.556
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-03,50.946
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-04,52.077
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-05,52.842
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-06,54.588
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-09,53.974
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-10,54.696
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-11,54.857
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-12,56.701
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-13,56.028
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-16,55.338
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-17,54.854
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-18,53.145
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-19,52.738
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-20,52.151
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-23,52.279
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-24,52.558
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-25,54.069
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-26,54.857
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-27,54.395
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-06-30,53.677
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-01,54.086
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-02,53.036
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-03,54.524
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-04,55.508
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-07,55.13
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-08,53.742
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-09,54.856
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-10,54.772
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-11,55.81
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-14,54.502
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-15,54.025
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-16,54.04
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-17,54.089
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-18,53.736
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-21,54.251
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-22,53.4
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-23,53.297
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-24,53.404
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-25,53.828
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-28,54.417
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-29,53.517
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-30,52.31
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-07-31,53.333
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-01,53.61
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-04,53.022
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-05,54.281
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-06,54.386
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-07,55.368
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-08,55.435
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-11,57.187
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-12,58.724
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-13,58.517
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-14,59.388
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-15,59.978
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-18,61.234
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-19,60.366
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-20,61.003
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-21,61.991
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-22,60.39
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-25,59.339
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-26,57.563
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-27,57.342
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-28,57.974
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-08-29,59.308
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-01,59.385
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-02,60.866
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-03,59.631
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-04,58.138
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-05,58.101
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-08,58.449
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-09,58.432
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-10,56.659
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-11,56.595
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-12,55.509
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-15,56.081
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-16,56.401
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-17,55.623
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-18,55.207
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-19,54.347
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-22,54.307
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-23,55.102
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-24,54.304
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-25,54.727
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-26,54.304
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-29,53.673
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-09-30,53.598
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-01,52.782
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-02,52.356
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-03,51.434
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-06,52.983
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-07,53.022
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-08,52.479
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-09,52.658
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-10,52.58
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-13,52.416
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-14,52.912
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-15,53.527
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-16,53.114
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-17,52.667
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-20,52.461
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-21,50.691
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-22,49.562
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-23,50.598
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-24,51.873
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-27,51.69
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-28,52.149
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-29,52.404
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-30,54.891
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-10-31,55.832
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-03,55.736
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-04,54.954
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-05,53.657
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-06,53.831
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-07,53.235
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-10,52.121
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-11,51.629
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-12,50.808
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-13,52.121
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-14,52.825
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-17,52.829
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-18,54.026
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-19,54.1
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-20,53.416
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-21,54.661
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-24,55.116
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-25,54.276
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-26,54.132
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-27,53.436
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-11-28,52.35
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-01,53.093
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-02,54.646
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-03,53.523
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-04,53.987
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-05,53.474
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-08,53.095
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-09,52.636
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-10,51.968
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-11,52.017
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-12,51.383
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-15,51.602
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-16,51.573
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-17,51.399
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-18,50.714
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-19,50.287
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-22,50.871
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-23,51.264
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-24,50.528
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-25,50.614
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-26,51.198
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-29,49.942
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-30,50.36
MF101,HDFC Large Cap Fund,HDFC Mutual Fund,2025-12-31,49.872
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-01,79.191
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-02,78.305
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-03,76.229
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-04,74.405
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-05,74.474
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-08,74.779
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-09,73.786
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-10,74.512
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-11,72.692
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-12,72.634
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-15,71.341
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-16,70.661
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-17,70.726
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-18,69.833
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-19,69.445
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-22,70.515
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-23,69.922
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-24,70.818
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-25,69.642
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-26,70.211
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-29,71.761
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-30,69.163
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-01-31,68.354
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-01,68.962
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-02,68.767
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-05,69.164
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-06,68.554
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-07,68.657
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-08,68.511
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-09,69.735
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-12,70.016
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-13,70.385
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-14,69.966
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-15,69.47
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-16,69.034
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-19,69.458
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-20,69.035
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-21,69.349
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-22,71.556
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-23,72.512
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-26,72.173
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-27,73.5
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-28,73.066
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-02-29,70.88
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-01,69.83
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-04,67.911
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-05,67.568
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-06,67.6
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-07,69.335
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-08,69.69
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-11,69.475
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-12,70.359
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-13,68.077
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-14,68.332
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-15,69.141
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-18,67.638
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-19,68.822
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-20,69.186
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-21,68.77
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-22,69.44
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-25,71.86
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-26,72.071
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-27,72.354
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-28,71.872
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-03-29,70.975
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-01,71.879
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-02,70.976
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-03,71.067
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-04,70.574
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-05,71.097
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-08,71.468
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-09,72.603
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-10,72.064
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-11,71.787
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-12,70.755
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-15,70.299
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-16,70.713
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-17,71.534
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-18,70.566
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-19,71.507
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-22,72.99
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-23,73.459
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-24,75.571
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-25,74.714
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-26,73.347
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-29,71.43
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-04-30,73.066
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-01,73.801
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-02,73.755
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-03,74.08
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-06,72.854
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-07,75.592
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-08,75.753
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-09,75.893
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-10,76.739
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-13,77.31
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-14,77.586
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-15,76.687
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-16,77.246
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-17,79.474
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-20,81.11
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-21,83.089
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-22,82.471
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-23,81.272
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-24,81.135
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-27,81.219
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-28,82.579
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-29,80.525
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-30,82.411
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-05-31,82.232
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-03,81.724
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-04,80.508
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-05,78.55
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-06,79.542
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-07,79.645
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-10,78.135
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-11,76.647
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-12,76.277
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-13,78.226
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-14,77.938
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-17,76.216
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-18,75.95
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-19,75.655
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-20,72.671
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-21,72.626
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-24,72.389
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-25,73.164
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-26,75.236
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-27,76.534
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-06-28,76.241
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-01,75.001
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-02,77.968
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-03,78.053
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-04,78.085
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-05,78.073
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-08,78.321
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-09,78.167
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-10,77.513
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-11,76.895
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-12,76.872
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-15,76.263
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-16,75.467
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-17,75.603
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-18,75.33
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-19,77.064
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-22,74.074
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-23,75.312
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-24,76.748
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-25,74.413
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-26,74.046
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-29,73.65
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-30,72.125
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-07-31,71.303
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-01,70.139
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-02,72.022
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-05,73.054
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-06,74.476
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-07,75.301
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-08,74.052
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-09,73.486
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-12,74.042
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-13,72.712
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-14,73.508
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-15,73.258
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-16,72.862
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-19,73.658
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-20,74.166
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-21,73.78
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-22,75.089
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-23,73.896
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-26,74.597
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-27,75.279
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-28,74.945
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-29,75.327
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-08-30,73.942
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-02,74.989
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-03,74.796
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-04,74.227
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-05,75.419
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-06,74.641
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-09,73.095
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-10,71.423
MF102,SBI Bluechip Fund,SBI Mutual Fund,2024-09-11,72.089
