scheme_code,scheme_name,fund_house,date,nav
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-01,42.95
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-02,43.078
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-05,42.225
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-06,41.622
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-07,42.387
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-08,41.98
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-09,41.334
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-12,41.676
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-13,42.432
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-14,42.901
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-15,43.556
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-16,43.073
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-19,42.172
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-20,43.141
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-21,42.942
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-22,42.789
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-23,43.659
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-26,44.033
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-27,44.344
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-28,45.817
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-29,45.386
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-05-30,46.031
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-02,46.08
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-03,46.275
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-04,47.358
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-05,47.73
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-06,48.126
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-09,48.916
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-10,48.659
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-11,48.06
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-12,47.322
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-13,45.956
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-16,47.405
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-17,46.636
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-18,46.491
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-19,46.308
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-20,46.531
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-23,47.113
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-24,47.735
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-25,47.329
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-26,47.22
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-27,47.43
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-06-30,47.262
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-01,48.425
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-02,48.793
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-03,49.344
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-04,49.847
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-07,50.742
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-08,50.89
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-09,49.92
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-10,50.23
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-11,49.752
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-14,49.369
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-15,49.815
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-16,50.759
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-17,50.785
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-18,51.031
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-21,52.362
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-22,52.561
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-23,54.664
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-24,55.141
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-25,53.714
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-28,54.336
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-29,54.658
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-30,55.737
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-07-31,56.314
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-01,56.208
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-04,55.197
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-05,55.035
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-06,54.348
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-07,53.888
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-08,54.376
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-11,55.767
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-12,56.109
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-13,55.122
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-14,55.502
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-15,56.519
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-18,56.016
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-19,55.914
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-20,55.938
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-21,55.294
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-22,55.846
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-25,55.756
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-26,56.119
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-27,55.388
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-28,55.036
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-08-29,55.647
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-01,55.348
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-02,56.812
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-03,56.483
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-04,56.685
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-05,57.496
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-08,56.296
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-09,54.84
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-10,53.61
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-11,54.646
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-12,54.206
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-15,56.338
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-16,55.874
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-17,56.04
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-18,57.363
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-19,59.127
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-22,60.997
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-23,62.125
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-24,63.099
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-25,63.675
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-26,64.436
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-29,63.918
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-09-30,63.151
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-01,63.16
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-02,63.012
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-03,62.598
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-06,63.267
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-07,64.193
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-08,64.291
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-09,65.745
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-10,64.642
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-13,64.467
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-14,63.791
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-15,62.042
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-16,61.977
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-17,61.877
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-20,63.31
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-21,63.925
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-22,62.963
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-23,64.751
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-24,65.962
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-27,66.553
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-28,66.341
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-29,65.406
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-30,65.055
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-10-31,66.139
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-03,68.049
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-04,69.657
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-05,69.162
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-06,68.023
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-07,68.181
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-10,66.409
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-11,66.745
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-12,66.611
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-13,66.16
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-14,64.61
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-17,65.122
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-18,64.617
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-19,63.505
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-20,60.84
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-21,60.827
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-24,62.478
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-25,64.067
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-26,63.642
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-27,63.082
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-11-28,63.54
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-01,62.608
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-02,62.905
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-03,63.645
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-04,64.84
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-05,64.755
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-08,64.571
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-09,63.739
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-10,62.966
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-11,62.765
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-12,63.124
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-15,64.008
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-16,63.254
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-17,64.699
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-18,64.45
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-19,64.442
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-22,63.736
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-23,61.473
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-24,62.306
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-25,63.011
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-26,62.758
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-29,62.834
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-30,63.334
MF103,ICICI Balanced Advantage Fund,ICICI Prudential,2025-12-31,61.88
