scheme_code,scheme_name,fund_house,date,nav
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-28,27.633
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-29,27.833
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-30,28.296
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-02,28.343
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-03,28.48
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-04,28.319
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-05,28.439
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-06,28.299
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-09,28.57
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-10,28.417
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-11,28.584
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-12,28.578
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-13,29.07
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-16,29.054
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-17,28.297
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-18,28.843
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-19,28.46
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-20,28.188
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-23,27.942
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-24,28.53
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-25,27.636
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-26,28.974
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-27,29.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-30,29.547
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-01,29.529
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-02,29.661
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-03,29.9
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-04,30.197
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-07,30.456
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-08,30.503
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-09,30.419
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-10,30.356
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-11,30.273
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-14,30.799
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-15,31.08
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-16,29.745
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-17,30.045
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-18,30.139
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-21,30.137
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-22,29.968
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-23,30.483
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-24,30.926
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-25,30.576
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-28,30.769
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-29,30.33
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-30,29.715
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-31,29.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-01,29.832
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-04,30.267
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-05,30.507
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-06,30.847
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-07,31.093
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-08,30.801
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-11,31.008
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-12,31.389
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-13,31.752
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-14,32.33
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-15,32.682
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-18,32.861
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-19,33.4
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-20,33.393
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-21,32.961
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-22,32.887
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-25,32.528
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-26,32.207
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-27,32.143
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-28,31.77
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-29,31.63
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-01,30.75
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-02,30.855
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-03,30.862
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-04,30.492
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-05,30.801
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-08,31.243
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-09,30.505
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-10,30.164
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-11,29.824
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-12,29.412
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-15,29.787
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-16,29.706
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-17,29.594
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-18,28.724
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-19,29.005
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-22,28.476
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-23,28.508
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-24,28.632
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-25,29.228
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-26,28.666
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-29,27.402
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-30,27.483
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-01,28.241
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-02,28.777
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-03,28.873
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-06,28.667
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-07,29.022
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-08,28.607
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-09,28.817
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-10,29.043
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-13,29.514
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-14,30.768
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-15,30.955
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-16,30.726
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-17,30.721
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-20,29.922
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-21,29.618
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-22,29.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-23,29.218
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-24,29.29
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-27,28.937
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-28,29.434
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-29,29.44
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-30,29.441
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-31,29.303
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-03,29.377
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-04,29.749
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-05,29.37
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-06,29.087
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-07,28.961
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-10,28.388
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-11,28.047
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-12,27.853
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-13,28.226
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-14,28.343
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-17,28.431
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-18,28.802
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-19,28.749
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-20,28.923
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-21,28.884
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-24,29.005
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-25,28.759
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-26,27.731
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-27,27.681
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-28,28.284
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-01,28.685
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-02,29.109
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-03,29.66
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-04,29.705
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-05,29.799
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-08,29.531
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-09,29.397
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-10,29.676
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-11,30.222
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-12,30.165
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-15,29.968
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-16,29.974
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-17,30.252
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-18,29.61
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-19,28.613
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-22,28.383
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-23,27.874
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-24,27.668
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-25,27.612
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-26,27.43
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-29,28.04
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-30,28.184
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-31,28.317
